doc_id,title,text
0103.b2,Police vs. Cyclists, Nor are they out to move wrongly parked bicycles to tease people
0103.b2,Police vs. Cyclists, The police are working for our own safety
0103.b2,Police vs. Cyclists, Parking bicycles wherever one feels to causes problems for handicapped people and rescue services
0103.b2,Police vs. Cyclists, Bicycles without lights are a danger to everyone who is out in the traffic
0103.b2,Police vs. Cyclists, The darkness makes it very difficult noticing cyclists without lights
0103.b2,Police vs. Cyclists," They are a danger for drivers, pedestrians, other cyclists and for themselves"
0103.b2,Police vs. Cyclists," To reduce the speed limit is not a good option, as the undersigned suggests"
0103.b2,Police vs. Cyclists, It is both expensive and bad for the environment
0103.b2,Police vs. Cyclists," The simplest solution is to use lights and follow the traffic rules, if you break the regulations you will have to pay for it"
0103.b2,Police vs. Cyclists, Next time you have hopefully learned something and you do not make the same mistake again
0103.b2,Police vs. Cyclists, Remember also that the police are out there to help us not to annoy us
0103.b2,Police vs. Cyclists," Summary In ""Sluta förfölja cyklister"" (Ergo nr"
0103.b2,Police vs. Cyclists," 10, 1999:5) the signature En som lyser med ögonen i höstmörkret goes to attack against the police force in Uppsala"
0103.b2,Police vs. Cyclists, He feels that the police are spending unnecessary time and money on pursuing cyclists who do not have lights on their bicycles or are parking their vehicles in the wrong places
0103.b2,Police vs. Cyclists, He argues further that imposing a new speed limit for cars at 30km/h instead of the present 50km/h can reduce accidents between cars and bicycles
0103.b2,Police vs. Cyclists, He finishes by criticizing the local authorities for not making decisions concerning speed limitations instead of letting the [knights of society] harass students with no money
0103.b2,Police vs. Cyclists, List of references www
0103.b2,Police vs. Cyclists,riksdagen
0103.b2,Police vs. Cyclists,se/debatt/9798/utskott/tu/tu4/TU400005
0103.b2,Police vs. Cyclists,ASP
0134.b2,Genetic Engineering - a Menace or a Blessing?,"In a letter to the editor, published in Dagens Nyheter, the 11:th of September 1999, Sverker Arfvidsson makes an argument that the study and practise of genetic engineering should, with few exceptions, be forbidden"
0134.b2,Genetic Engineering - a Menace or a Blessing?," This he justifies by claiming that by tampering with genetic structures, we are violating the ""unwritten laws"" of nature itself"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Life on earth has evolved trough a long process of natural selection, and human interference with this development, however advantageous it might seem in a shorter perspective, might, according to Sverker Arfvidsson, prove fatal in the long run, giving rise to new and different forms of life, in a way not desirable to humankind"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Genetic engineering is a fairly new field of research, where development has, in many ways, just begun"
0134.b2,Genetic Engineering - a Menace or a Blessing?," It inspires hope of useful applications and advances in many areas, as well as fear of potentially harmful consequences"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Among some, the latter sentiment is the predominate one; in an article published in Dagens Nyheter, Sverker Arfvidsson, offering his views on the subject, goes so far as to call for a prohibition of virtually all further study of the subject"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Would, then, such a seemingly drastic step be a wise one? Is the apprehension that desires it indeed justified? I would say it is not, and this I shall presently elaborate on"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Scientific study involving genetic engineering is today conducted in many fields, and a number of applications of this research have presented themselves"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Arfvidsson indeed mentions the possibility of manipulating the genetic material of animals and vegetables, in order to make them larger, more resistant to the wrath of the elements, or more fit for human consumption"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Significant as this may be, the most important advances would, however, seem to be those made in the field of medicine"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Using techniques involving genetic engineering, various hormones, insulin for example, and other substances important in the treatment of serious diseases, can be procured cheaper and more efficient than allowed by more traditional procedures"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Diagnosing cancer in its many forms, can be done more easily, and treatment be made more accurate"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Research is underway, aiming at methods for using genetic therapy as treatment for illnesses otherwise difficult to cure"
0134.b2,Genetic Engineering - a Menace or a Blessing?," These are all examples of ways in which genetic engineering could be used to save human lives, or at least make them more tolerable, but which we according to Sverker Arfvidsson ought nevertheless to abstain from"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Why then, one might ask, should we deny ourselves of possibilities such as these? For Arfvidsson and like-minded sceptics, the answer is indeed simple"
0134.b2,Genetic Engineering - a Menace or a Blessing?," By tampering with genetic structures we are, they seem to say, violating the unwritten laws of nature, perhaps even treading on ground reserved for divine forces and other supernatural beings"
0134.b2,Genetic Engineering - a Menace or a Blessing?," But what is it then that makes the metaphysical implications of genetic engineering so very different from those of other scientific and medical procedures, such as, for example, organ transplants? Have not man already, to some extent, assumed control of life and death, and, by the practise of supplying people with second hand, or even mechanical, spare parts, trespassed on this natures domain? Scepticism is, surely, likely to surround most new and spectacular scientific developments, and perhaps also organ transplants, before they became a medical routine measure, attracted critics with arguments akin to those of Sverker Arfvidsson"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Rather than seeing genetic engineering as something unique in this respect, one might question more generally the relevance of this particular kind of criticism, looking at the degree of actual knowledge of the subject in question that it suggests"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Undoubtedly, scepticism towards genetic engineering could be found among persons with a firm knowledge of the area, whose opinions may well be worth considering seriously"
0134.b2,Genetic Engineering - a Menace or a Blessing?," However, the rather emotional rhetoric of Sverker Arfvidsson, relying more on the dim notion of genetic engineering going against the wisdom inherent in nature, than on factual arguments, does not seem to indicate any such knowledge"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Presumably the scientists researching this field have an insight into this rather complicated matter that renders their views, hopeful or sceptical, more relevant than those of someone lacking a clear understanding of the issue"
0134.b2,Genetic Engineering - a Menace or a Blessing?," But even if we choose to see the genetic engineers as nothing more than a gathering of mad scientists, blind to the consequences of their actions, could we not rely on nature, in its alleged wisdom, to put things right again, should we poor feeble-minded human beings disturb the natural order of things? Surprisingly, this does not seem to be the case; according to Arfvidsson, genetic engineering could, in the long run, give life on earth a new and different direction, not desirable to humankind"
0134.b2,Genetic Engineering - a Menace or a Blessing?," This may of course be true; however, one might on the other hand consider that change is indeed nothing new to our world, and does not necessarily have to be for the worse, even when caused by man"
0134.b2,Genetic Engineering - a Menace or a Blessing?," I, for one, would actually be quite delighted to see a few imaginative additions to our all too well-known flora and fauna; a variation on the familiar theme of squirrels and bears greeting the tired wanderer seeking recreation in the wilderness, the glorious winged wapiti instead of the dreary old deer, dear as it may be"
0134.b2,Genetic Engineering - a Menace or a Blessing?,
0134.b2,Genetic Engineering - a Menace or a Blessing?,
0134.b2,Genetic Engineering - a Menace or a Blessing?," In the end, it would seem, this is mainly a question of our ability and freedom to seek knowledge and understanding of ourselves and the world around us"
0134.b2,Genetic Engineering - a Menace or a Blessing?," In doing so, we must proceed with caution, but to be paralysed by fear would indeed be foolish"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Genetic engineering opens up many fascinating possibilities, but, as it is largely a new and unknown terrain, also demands consideration and scepticism"
0134.b2,Genetic Engineering - a Menace or a Blessing?," This scepticism, however, should be based on insight, not on ignorance"
0134.b2,Genetic Engineering - a Menace or a Blessing?," To completely ban all research in this field would only be to give in to narrow-minded distrust of science, and nothing is to be gained from thus putting ourselves in an intellectual strait-jacket"
0134.b2,Genetic Engineering - a Menace or a Blessing?," Therefore, rather than avoiding the fruit of knowledge because dull and menacing voices urge us to do so, we ought to sink our teeth into it!"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children,"The teacher Olle Ekhöjd claims in his letter to the editor in Dagens Nyheter (Oct 8, 1999:c 4) that there would be problems if a homosexual couple adopted a foreign child, and he is concerned with the difficulties that such a combination could bring"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, He also attacks 14 members of the Parliament who have written an article and criticised organisations of adoption and adopted children of being homophobes when they questioned a proposition written by the Parliament about the right for homosexuals to adopt foreign children
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," Ekhöjd says that the politicians involved do not know what it means for a foreign child to come to a new country, and to allow homosexuals to adopt foreign children would make the problems even bigger for the children"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, I cannot think of one reason why we should not allow homosexual couples to adopt foreign children or why there would emerge any greater problem due to that combination
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," I think that Ekhöjd is completely wrong and I think that homosexuals should be allowed to adopt, both Swedish and foreign children"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," The first thing which I find strange and inaccurate is Ekhöjd's suggestion that adopted foreign children have enough traumas and problems when they come to a new country and a new family, and indirectly he means that it would be too tough for these children if they in addition to these came to a family of two mothers or fathers"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," Swedish homosexuals are not allowed to adopt children at all, but what Ekhöjd claims is that it would be even more unfair for foreign children to come to a homosexual family, I quote; ""it is important that they [the foreign children] do not have to meet unnecessarily large obstacles in the process of assimilation"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children,""" I think this is absurd, the majority of us do not really make a difference between a foreign and a native child anymore because the barriers between nations and races have been broken down"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," Today we do not see foreign children as something unusual or odd, they are being accepted and loved by their Swedish friends and they assimilate easily in society, and we are accepting homosexuals more and more aswell"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, To suggest that homosexual adoptive parents would bring these children to misery is profane and shows lack of knowledge and understanding
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," Homosexuals are just as much human as anyone else, and if given the possibility to raise a child, foreign or not, they would prove just as good parents as the rest of us, some perhaps even better"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," However, I am aware of racism and homophobia, but to forbid homosexual couples to adopt foreign children for this reason is to make the problem seem larger than it really is"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," Further on Ekhöjd asserts that ""as long as there are prevalent prejudices against homosexuals we might ask ourselves if it is responsible to let foreign adopted children - who already today have to struggle to not be regarded as unusual - to grow up with two mothers or fathers"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children,""" What he does here is to turn all the light on the possible problem which in turn makes it a problem"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," To make the prejudices an excuse for forbidding homosexuals to adopt foreign children is to live up to the prejudices and to make them even greater! Ekhöjd also holds that if homosexuals would raise foreign children it would mean ""double alienation"" for the children, which might be one too much"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," I think that it is only we, the society, who can change these prejudices and make it easier for foreigners and homosexuals to be accepted"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," The last suggestion that Ekhöjd makes is ludicrous; he maintains that ""to protect the children against a narrow-minded surrounding, the homosexuals' rights in this case should for now stay at the right of adopting Swedish-born children"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children,""" What he seems to suggest is that foreign children with another look would be harassed, and even more so if they have homosexual parents"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, But that could be the same problem for a Swedish child with an unusual look and with gay parents
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," We all know that you do not have to be or look strange to become bullied, but to deem the combination of foreign adopted children and homosexuals parents is to realise the supposed complication"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, The development of acceptance of others has been slow but I think that we have come so far in 1999 that it would not be more difficult for foreign children to be accepted into the society because they live with homosexual parents
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, The author of this letter to the editor is afraid that homosexual adoptive parents who adopted foreign children would ruin the wellbeing of these
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children," To me it seems like Ekhöjd thinks that society's prejudices are there to be followed, and he is also very prejudiced himself"
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children, I react strongly against his old-fashioned and antipathetic opinion and would like to see the proposition that the Parliament had come true
0139.b2,Swedish Homosexual Couples Should be Allowed to Adopt Foreign Children,
0140.b2,Do Not Blame Cyclers!,"In Sweden, and abroad Uppsala has been famous for many years for its great university of ancient lineage"
0140.b2,Do Not Blame Cyclers!, Today there is also something else that is very characteristic for Uppsala and surely everybody who has visited Uppsala have noticed all the cyclers
0140.b2,Do Not Blame Cyclers!, Uppsala is the city of the cyclers
0140.b2,Do Not Blame Cyclers!," The aim of this essay is to argue against the standpoints, which were found in the article ""Inte bara cyklar"
0140.b2,Do Not Blame Cyclers!,
0140.b2,Do Not Blame Cyclers!,
0140.b2,Do Not Blame Cyclers!,""" (Upsala Nya Tidning Sep"
0140.b2,Do Not Blame Cyclers!," 7, 1999:8) Siw Eriksson, who in this article states that at the present time the situation on the sidewalks of Uppsala is dreadful and cyclers are the reason for this"
0140.b2,Do Not Blame Cyclers!, She is very upset with the fact that cyclers chain their bicycles to poles everywhere in the city
0140.b2,Do Not Blame Cyclers!, Siw Eriksson is disabled and because of the chained bicycles it is hard for taxi service to reach their customers
0140.b2,Do Not Blame Cyclers!, But is it really right to blame cyclers for this? We all know that a great amount of bicycles are stolen in Uppsala every year
0140.b2,Do Not Blame Cyclers!, Cyclers have to do what they can to prevent this and the only way of keeping a bicycle in Uppsala is by using strong chains
0140.b2,Do Not Blame Cyclers!, It is not the cyclers' fault that there is so few bicycle stands in Uppsala
0140.b2,Do Not Blame Cyclers!, It is the local authorities and not the cyclers who are responsible for this
0140.b2,Do Not Blame Cyclers!," Today there are people who spend about 8,000 SKr on a bicycle since riding a bicycle is a fast way of tansportation in a city like Uppsala"
0140.b2,Do Not Blame Cyclers!," However, 8,000 SKr is a lot of money and just like people lock their cars people want to be positive that their bicycles are still where they left them when they return from work or where ever they have been"
0140.b2,Do Not Blame Cyclers!, According to Birgitta Jennische there are many people who fear to be on the on the sidewalks of Uppsala because of all the cyclers who ride their bicycles there
0140.b2,Do Not Blame Cyclers!," She also mentions that these days the bicycles have many gears, but what does that have to do with it? Finally Jennische points out that it is against the law to ride bicycles on the side walks"
0140.b2,Do Not Blame Cyclers!," Yes and the cyclers are aware of that but just as pedestrians fear cyclers, cyclers also have their worries"
0140.b2,Do Not Blame Cyclers!, People on the sidewalks fear cyclers and cyclers fear motorists
0140.b2,Do Not Blame Cyclers!, It is not easy to act properly as cyclers in Uppsala because wherever they take their bicycles they seem to be in somebody's way
0140.b2,Do Not Blame Cyclers!, In some parts of the city the cycle tracks are well developed but there is still much to do
0140.b2,Do Not Blame Cyclers!, Once again cyclers cannot be blaimed for the lack of cycle tracks
0140.b2,Do Not Blame Cyclers!, If there were more cycle tracks in Uppsala there would be less cyclers on the sidewalks
0140.b2,Do Not Blame Cyclers!," The situation on the streets of Uppsla is indeed very dangerous for cyclers considering the heavy traffic in the city, especially since there are so many busses"
0140.b2,Do Not Blame Cyclers!, It is not at all surprising that so many cyclers feel that they have to escape to the sidewalks
0140.b2,Do Not Blame Cyclers!, After all the difference between a cycler and a motorist is greater than that of a cycler and a pedestrian
0140.b2,Do Not Blame Cyclers!, There are plenty of sidewalks in every city but very few cycle tracks
0140.b2,Do Not Blame Cyclers!," Cyclers are always neglected, and politicians should hear these accusations not cyclers"
0140.b2,Do Not Blame Cyclers!," The most upsetting argument in this aricle comes from both Siw Eriksson and Birgitta Jennische who express that cyclers behave thoughtless, they do not pay any regards to other people in traffic and they make the sid walks a dangerous place to be at"
0140.b2,Do Not Blame Cyclers!, Eriksson and Jennische have even discussed the possibility of using the local TV-channel to make cyclers aware of their lack of common sense in traffic
0140.b2,Do Not Blame Cyclers!," Why do cyclers have to take all the blame for this situation? Everybody has to be careful in traffic and sometimes people on the sidewalks are a threat to themselves because they do not watch their step, and it is the same thing with motorists who are not always paying as much attention to the traffic as they should"
0140.b2,Do Not Blame Cyclers!, As a cycler it is not always easy to know where it is allowed to ride a bike since there is a lack of signs with rules for cyclers
0140.b2,Do Not Blame Cyclers!, It should be in the best interest of the local government to build sufficient cycle tracks and equip them with signs to help cyclers
0140.b2,Do Not Blame Cyclers!, Looking at this from an environmental point of view the city should take care of its cyclers and develop the city of the cyclers so that it can serve as a role model for other cities
0140.b2,Do Not Blame Cyclers!, Would people on the sidewalks prefer more cars and busses instead of bicycles? Use your energy to make the situation better for everybody instead of making it worse for cyclers and share your opinions with people who can really do something about it
0140.b2,Do Not Blame Cyclers!," Chaining bicycles to poles, riding their bikes on the sidewalks and acting rude, that seems to be the picture of cyclers in Uppsala"
0140.b2,Do Not Blame Cyclers!, It almost sounds like this group of people is some kind of terrorist gang
0140.b2,Do Not Blame Cyclers!," However, it is important to remember that cyclers in Uppsala are not only students but also people in the middle of their career, children, and retired people"
0140.b2,Do Not Blame Cyclers!, It is this group in general that is accused of not paying any attention at all to other people in traffic
0140.b2,Do Not Blame Cyclers!," However, this group can build neither cycle stands nor cycle tracks and therefore they should not have to take this criticism"
0140.b2,Do Not Blame Cyclers!,
0165.b2,Homosexuals adopting?,"Under the heading of ""It's about the child's best"" (SvD 5 Oct 1999) seventeen members of parliament argue for a change of the adoption law so that it only looks to what is best for the child"
0165.b2,Homosexuals adopting?," As it is today, those homosexual couples that want to adopt a child have to withhold their homosexuality from the authorities and this, they assert, is unacceptable"
0165.b2,Homosexuals adopting?," The MP's claim that, according to research, there is no difference between children who has been brought up by homosexual parents and those brought up by heterosexual parents"
0165.b2,Homosexuals adopting?, They find it unfair and discriminating that a whole group of potential adoptive parents should be left out from the selection
0165.b2,Homosexuals adopting?, Today homosexuality is present in everyday life and it is not as controversial as it was a few decades ago
0165.b2,Homosexuals adopting?, Since the partnership law of 1995 the question have been raised about whether homosexuals should be allowed to adopt a child or not
0165.b2,Homosexuals adopting?, This is not a question of being for or against homosexuality; the question is if these couples really can give a child what it needs during its childhood in the form of being a role model and giving security
0165.b2,Homosexuals adopting?," There is, with justice, much doubt about this and many people oppose to a law allowing homosexual couples adoption"
0165.b2,Homosexuals adopting?, In this essay I present some of the supporters' arguments to prove the opposite - that the best for the child is if only heterosexual couples are allowed to make adoptions
0165.b2,Homosexuals adopting?," The reason, the MP's say, to why homosexuals are being 'shut out' from the laws of adoption is due to prejudices and taboos that are, since long, rooted in society"
0165.b2,Homosexuals adopting?, But these so called prejudices are based on a the thought that homosexual couple cannot have children of their own and placing a child in such a family speaks against a kind basic natural law
0165.b2,Homosexuals adopting?," Homosexual persons can of course also have a longing to 'marry and settle down', but however this is looked upon, it is unnatural for a child to have two parents of the same sex"
0165.b2,Homosexuals adopting?," Moreover, when a heterosexual couple divorce and they are going to decide about the custody of the child, the opportunity for the child to see both parents is important just because a child needs both its parents during childhood: a child in a homosexual couple cannot be different - it needs a mother and a father to identify with"
0165.b2,Homosexuals adopting?, Another argument is that it is absurd to exclude a whole group on grounds of homosexuality
0165.b2,Homosexuals adopting?, This is not absurd - it shows a concern about the children
0165.b2,Homosexuals adopting?, A child growing up with two parents of the same sex is bound to be confused when he/she realizes that the friends' families does not look quite the same
0165.b2,Homosexuals adopting?, The child also runs a risk of being harassed by fellow pupils and 'friends'
0165.b2,Homosexuals adopting?," It is natural for a child to defend and stand up for its parents in this kind of situation, but this can be too much for a young individual to handle"
0165.b2,Homosexuals adopting?, In the end he/she can turn against the parents and accuse them for having put him/her in this situation
0165.b2,Homosexuals adopting?," If the child has been adopted as a baby he/she might find it easier to accept the situation, but if the child has already lived in a family with heterosexual parents the situation gets more difficult"
0165.b2,Homosexuals adopting?, (The only way for Swedish homosexual couples to adopt a child is to adopt a foreign child and this child can be a couple of years old
0165.b2,Homosexuals adopting?,)
0165.b2,Homosexuals adopting?," Being aware of the situation when adopted, it is easy for the child to again put the blame for its confusion on the parents, since it was their desire to have a child that got him/her in to this rather unusual situation of having two parents of the same sex"
0165.b2,Homosexuals adopting?," Homosexual parents are as capable as heterosexual ones of giving a child security during its childhood, the MP's argue"
0165.b2,Homosexuals adopting?," However, there is something inherently insecure about growing up with homosexual parents"
0165.b2,Homosexuals adopting?," The parents are a child's first and strongest role models and the child looks up to them and think, 'when I grow up, I am going to be like them'"
0165.b2,Homosexuals adopting?, But somewhere along the road towards 'independence' the child comes to realize that his/her parents way of living does not suit him/her when thinking about the future
0165.b2,Homosexuals adopting?, There is little chance that the child adopted by a homosexual couple should be homosexual as well
0165.b2,Homosexuals adopting?," This is the same process that a child, with heterosexual parents, realising its homosexuality goes through, but the adopted child goes in the other direction through the process"
0165.b2,Homosexuals adopting?, What the child has thought of as being a norm suddenly collapses
0165.b2,Homosexuals adopting?," This process, concerning the adopted child, is excepted to take place; the only question is when"
0165.b2,Homosexuals adopting?," If this should happen to a teenager, who already has enough problem with finding his/her identity and place in life, the consequences can be serious"
0165.b2,Homosexuals adopting?," It is not worth risking that a child get psychological problems just because a homosexual couple wants to become parents, for even though the adoption board finds the future parents suitable, the child might not agree"
0165.b2,Homosexuals adopting?," Everybody can say that they are acting for the best of the children - no matter if they are for or against homosexuals adopting - but if one really should consider the children's' needs, heterosexual parents ought to be the only alternative"
0165.b2,Homosexuals adopting?," In this way all the children - adopted or not - are given the same starting point, for the most normal situation for a child is to live with two parents of different sexes so that they have the possibility to identify with both sexes"
0165.b2,Homosexuals adopting?, They also feel that they are part of a whole since most children have heterosexual parents
0165.b2,Homosexuals adopting?," The feeling that it is 'me and the other' is not present, as it can be if you have parents different from other children's"
0165.b2,Homosexuals adopting?,
0200.b2,WHAT IS PROFITABLE TV ANYWAY?,"As people these days choose to spend quite a lot of their spare-time in front of the TV screen, it is certainly important that the TV networks broadcast qualitative and stimulating programmes, especially when children are concerned as they are so impressionable"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," Unfortunately, TV is, as is everything else, dependent on profitability, and making good TV costs a lot of money"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," Hence, the numerous adverts which cause annoying breaks in the middle of our viewing"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, In Sweden we are fortunate to have another system with two advert-free channels and one additional channel with quite little advertising compared to for instance American TV
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, Still I believe we have qualitative TV in Sweden
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," The managing director for TV4 Uppland, Jan Nordling, expresses quite a different opinion in an article in UNT 12th October"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, Nordling argues that the Swedish TV networks need to change their way of making TV in order to become more profitable and that way be able to make better TV
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," The reason why Swedish TV needs to improve, he says, is that otherwise it cannot compete with the satellite channels and American TV"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," He does not even mention for instance British TV which actually makes quality-TV worth competing with, but I agree with his statement that more Swedish programmes should be produced and shown on TV, but the other measures he suggests are absurd"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," He wants to ""specialise"" Swedish TV in the sense that SVT should be given a very restricted commission, while TV4 should become broader, having more to offer for a big audience and being in charge of the profitable entertainment"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," SVT would then become the ""culture channel"" with only cultural programmes, documentaries, TV-theatre, debate programmes and the news"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, A distinct choice for a distinct audience
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," In order to be able to handle the more costly entertainment, TV4 should then have the same advertising regulations as the satellite channels i"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?,e
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," more breaks, but they should also be allowed to introduce opinion adverts, political adverts, religious adverts and adverts intended for children"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, Nordling asserts that any ethical questions on the matter can be dealt with by the network
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," Firstly, we viewers are sick of adverts already as it is now, we certainly do not need any more interruptions in our viewing"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, Sometimes it feels like the adverts take up almost as much time as the programmes
0200.b2,WHAT IS PROFITABLE TV ANYWAY?," If Nordling's wishes would come true we would have to watch even more adverts, given that we want to watch something other than documentaries and the news"
0200.b2,WHAT IS PROFITABLE TV ANYWAY?, Many of the adverts themselves would also become even more annoying with religious sects and various politicians spraining their tongues every 15th minute
